id,bron,doel,eigenaar,kijkrichting,camera_type,geom
641,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000008C2FDAE385941340CE3637A627304A40
642,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000006F9BA9108F941340F9156BB8C82F4A40
643,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000003673486AA19413407C2766BD18304A40
644,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FD6CE4BA299513406AD95A5F24304A40
645,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000DA38622D3E9513402D7B12D89C2F4A40
646,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000ACFE08C3809513400B96EA025E304A40
647,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000574277499C9513403D98141F9F304A40
648,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000726C3D43389613409DF4BEF1B52F4A40
649,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C77F812040961340FB2477D844304A40
650,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FA980F0874961340FAD51C2098334A40
651,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BCB376DB85961340530438BD8B2F4A40
652,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000005B43A9BD88961340CF6BEC12D52F4A40
653,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000021ACC612D696134058E71890BD304A40
654,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B0045262D79613408BC1C3B46F304A40
655,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BB0F406A13971340A1A17F828B334A40
656,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C0E95DBC1F97134067F2CD3637304A40
657,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C05DF6EB4E97134026732CEFAA2F4A40
658,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000087359545619713402E8F352383304A40
659,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A3E6ABE463971340BEBF417BF52F4A40
660,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000031D0B52FA09713407FDAA84E07304A40
661,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000004DBB9866BA971340A0C4E74EB02F4A40
662,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000001FBB0B94149813405CAE7E6C922F4A40
663,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000EC32FCA71B98134018E945ED7E2F4A40
664,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C9552C7E539813405F7D3CF4DD2F4A40
665,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000001920D1048A981340DA58897956304A40
666,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000040683D7C99981340A6B915C26A304A40
667,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000079CA6ABA9E9813405FEB5223F42F4A40
668,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B2666490BB981340A0E1CD1ABC2F4A40
669,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000013F4177AC4981340363CBD52962F4A40
670,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C8B1F50CE1981340018A912573304A40
671,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C311A452EC9813409F3E027FF82F4A40
672,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C311A452EC9813409F3E027FF82F4A40
673,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000685E0EBBEF981340514A0856D52F4A40
674,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000072FA7ABE66991340F46C567DAE304A40
675,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000226FB9FAB1991340EA2285B2F02F4A40
676,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D80FB1C1C2991340778192020B304A40
677,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000071732A19009A134039807EDFBF2F4A40
678,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B5E0455F419A13406EA301BC05304A40
679,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000004339D1AE429A1340855D143DF02F4A40
680,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000053758F6CAE9A1340882D3D9AEA2F4A40
681,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000004278B471C49A13404240BE840A304A40
682,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000007B4E7ADFF89A13402C45F29540304A40
683,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000000938842A359B134093567C43E12F4A40
684,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000004CDF6B088E9B134068B114C957304A40
685,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BEC0AC50A49B13401422E010AA304A40
686,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000007F8978EBFC9B1340C4AF58C345304A40
687,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000066D993C0E69C134029594E42E92D4A40
688,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BB438A01129D13402906483481304A40
689,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000002C64AE0CAA9D1340CBA0DAE044304A40
690,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000594C6C3EAE9D13409818CBF44B304A40
691,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E2783E03EA9D1340B6F292FFC92D4A40
692,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D5CE30B5A59E1340B537F8C264304A40
693,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000008A9125732C9F1340CE001764CB2E4A40
694,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000007825C9737D9F13406E4E2503402F4A40
695,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000AE6186C613A11340CAA31B61512F4A40
696,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000005DFDD8243FA21340D427B9C3262E4A40
697,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000006DC5FEB27BA213405EF1D4230D2E4A40
698,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000097E315889EA413402B86AB03202E4A40
699,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D04543C6A3A4134046EF54C03D2B4A40
700,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FB93F8DC09A6134010751F80D42A4A40
701,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F833BC5983A713406939D0436D314A40
702,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000059C16F438CA713406F2A52616C314A40
703,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000000A9DD7D825AA13405F61C1FD80314A40
704,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BE1248895DAB13402332ACE28D2C4A40
705,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B7990AF148AC13406A183E22A62C4A40
706,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FB230C0396AC1340F23FF9BB772C4A40
707,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000AB5E7EA7C9AC1340D2A92B9FE52B4A40
708,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000097361C9606AE134049F59D5F942C4A40
709,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000079B130444EAF13403CDA38622D304A40
710,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000017EFC7ED97AF1340F778211D1E304A40
711,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000DE74CB0EF1AF1340AE80423D7D2E4A40
712,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FFE7305F5EB013409929ADBF25304A40
713,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000097E65608ABB11340D6E59480982E4A40
714,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000002A36E675C4B1134016F9F5436C2E4A40
715,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000DD06B5DFDAB9134021AD31E8842E4A40
716,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000080F3E2C457BB1340CF8250DEC72F4A40
717,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E5B67D8FFABB134017B83CD68C2E4A40
718,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D4D688601CBC1340A0A70183A42F4A40
719,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F549EEB089BC134094DE37BEF62E4A40
720,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000016DA39CD02BD1340A7E9B303AE2F4A40
721,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000056EDDCD53BD1340207EFE7BF02C4A40
722,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000042CC2555DBBD13402D776682E12C4A40
723,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000005FB7088CF5BD134074F04C68922E4A40
724,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E59B6D6E4CBF1340FE277FF78E2E4A40
725,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E5D5390664BF1340AEBCE47FF2334A40
726,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D4BB783F6EBF1340787B1002F2334A40
727,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D882DE1B43C01340EE21E17B7F2B4A40
728,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000007094BC3AC7C0134063EDEF6C8F2E4A40
729,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C503CAA65CC11340598B4F0130344A40
730,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000001A34F44F70C11340551344DD07344A40
731,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D591239D81C11340588E90813C2B4A40
732,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E6EAC726F9C113406DCA15DEE52E4A40
733,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F75B3B5112C21340514EB4AB902E4A40
734,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000000D8AE6012CC213409F1F46088F2E4A40
735,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000009A5B21ACC6C213401363997E892E4A40
736,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000005BCD3AE3FBC21340BF7CB262B82E4A40
737,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000DE9387855AC313400B45BA9F53344A40
738,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000001FBC7669C31340D503E62153344A40
739,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B0E595EB6DC31340EA059FE6E42D4A40
740,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D2AA967494C3134060747973B82E4A40
741,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E8120EBDC5C31340AC58FCA6B02E4A40
742,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D1402C9B39C4134001309E41432B4A40
743,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000191EFB592CC513405D52B5DD042B4A40
744,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000033A48AE255C613408E3EE603022B4A40
745,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E719FB928DC713403A596ABDDF2E4A40
746,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000CB48BDA772CA1340143FC6DCB52E4A40
747,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000AC71361D01CC134002F1BA7EC12E4A40
748,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000663046240ACD1340774EB340BB2B4A40
749,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000037001B1021CE1340FFCC203EB02B4A40
750,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000003AAFB14B54CF1340BD8BF7E3F6354A40
751,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000067B96C74CECF1340CFA0A17F822B4A40
752,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FA08FCE1E7CF1340DFE2E13D07364A40
753,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000001171732A19D01340E1455F419A2B4A40
754,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FC1C1F2DCED813402D98F8A3A82F4A40
755,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000EA5E27F565D9134098141F9F902F4A40
756,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000066F4A3E194D913406CEBA7FFAC2F4A40
757,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D2E0B6B6F0DC1340E0D6DD3CD5314A40
758,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000016A5846055DD1340A359D93EE4314A40
759,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000054C4E9245BDD1340A94A5B5CE3314A40
760,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B9C3263273E11340ACC5A700182F4A40
761,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000081F4AB4E4E11340BA490C022B2F4A40
762,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B328ECA2E8E113400C1EA67D73274A40
763,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B22D03CE52E21340B3EF8AE07F274A40
764,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A514747B49E3134052D7DAFB54274A40
765,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D236FE4465E313404F58E20165274A40
766,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000007A54FCDF11E513409D6516A1D82E4A40
767,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000006614CB2DADE61340CF85915ED42E4A40
768,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000734BAB2171FF1340DA1B7C61322D4A40
769,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000067D65240DAFF13401899805F232D4A40
770,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BEDA519CA30E1440A647533D992B4A40
771,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A703594FAD0E14400684D6C3972B4A40
772,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000046088F368E981340D9243FE257304A40
773,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000000B0C59DDEA991340F2EEC8586D304A40
774,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000164CFC51D4991340CF4C309C6B304A40
775,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000728BF9B9A19913404E27D9EA72304A40
776,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D36A48DC639913404E27D9EA72304A40
777,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000172AFF5A5E9913405DA5BBEB6C304A40
778,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B8E9CF7EA49813405DA5BBEB6C304A40
779,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B56CAD2F129A1340D9243FE257304A40
780,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A7E7DD58509813405DA5BBEB6C304A40
781,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000ACA92C0ABB9813402FA699EE75304A40
782,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000003A90F5D4EA9B1340BBEEAD484C304A40
783,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000004C70EA03C99B13408849B89047304A40
784,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000005DE2C8039195134080BBECD79D304A40
785,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000000327DBC01D98134051F69672BE304A40
786,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000EEEBC039239A134051BCCADAA6304A40
787,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000CA6FD1C9529B1340FAEFC16B97304A40
788,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E5F04927129C13405182FE428F304A40
789,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000AAF413CE6E9D1340BE839F3880304A40
790,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000AD174339D19E13408BA4DDE863304A40
791,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000DBC01DA8538E1340910E0F61FC2E4A40
792,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BEFA78E8BB8B13402CF2EB87D82E4A40
793,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000004C8D0B1838A134022C32ADEC82E4A40
794,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D8D5E429AB891340D670917BBA2E4A40
795,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000002BF86D88F18A13402AA8A8FA952E4A40
796,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000051137D3ECA88134048FB1F60AD2E4A40
797,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000DB5207793D88134052F01472A52E4A40
798,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A8514832AB87134010EA2285B22E4A40
799,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000065DF15C1FF86134048FB1F60AD2E4A40
800,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000003161342BDB871340433866D9932E4A40
801,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000377007EA9487134063B9A5D5902E4A40
802,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000005CE49EAEEE88134040DD4081772E4A40
803,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000005CE49EAEEE88134046B1DCD26A2E4A40
804,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C7F5EFFACC891340D44334BA832E4A40
805,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A4C684984B8A13409BCAA2B08B2E4A40
806,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000844A5CC7B8921340BAA1293BFD2E4A40
807,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000051DA1B7C61921340882AFC19DE2E4A40
808,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000054C6BFCFB8901340261E5036E52E4A40
809,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B3F0F5B52E95134020CF2EDFFA2E4A40
810,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000003196E9978897134020CF2EDFFA2E4A40
811,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000AA9B8BBFED991340DE718A8EE42E4A40
812,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F9F4D896019713401C0C7558E12E4A40
813,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000013F241CF6695134069A9BC1DE12E4A40
814,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000FCE07CEA58951340A626C11BD22E4A40
815,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E610000043AED4B3209413402769FE98D62E4A40
816,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F6402B3064951340AD174339D12E4A40
817,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000006891ED7C3F9513408A3BDEE4B72E4A40
818,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A741D13C80951340D1E7A38CB82E4A40
819,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A3E6ABE4639713403DBB7CEBC32E4A40
820,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D11F9A7972BD1340611BF16437334A40
821,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000009AED0A7DB0BC1340A92F4B3B35334A40
822,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000889E94490DBD1340768A558330334A40
823,www.cameralocaties.nl,Handhaving openbare orde,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000828FC18A53BD1340A489778027334A40
