id,bron,doel,eigenaar,kijkrichting,camera_type,geom
469,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E61000002BC5E97F14C01340AB54F597822B4A40
470,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C52753BB15C01340E7B45D57822B4A40
471,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000022F4D83B48C413407924B957412B4A40
472,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E61000001F14EF5B08CD134011137937BB2B4A40
473,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000646BC71EEB7B13406D37C1374D324A40
474,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000646BC71EEB7B13406D37C1374D324A40
475,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B8FF6DBB75631340D8E43AD741314A40
476,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B8FF6DBB75631340D8E43AD741314A40
477,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B8FF6DBB75631340D8E43AD741314A40
478,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B8FF6DBB75631340D8E43AD741314A40
479,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000033AA679CE1611340F51A71B7DA304A40
480,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000168A743FA7601340312CDA77A02F4A40
481,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000168A743FA7601340312CDA77A02F4A40
482,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000551344DD07601340169BA0979B2E4A40
483,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000096A3117D885F134001344A97FE2D4A40
484,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F5E0A41FC36113406777ED77CD2D4A40
485,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F5E0A41FC36113406777ED77CD2D4A40
486,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F5E0A41FC36113406777ED77CD2D4A40
487,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E61000001DE6CB0BB05F1340DA54DD239B2D4A40
488,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000BAA9DC9FE65F1340732376B7FC2C4A40
489,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000F2F33A3D4A6013408BD70638CE2C4A40
490,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E61000002E77C13B545E1340E74A4E379A2C4A40
491,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E61000006CC8E479155E13401A8DD717642C4A40
492,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E61000008DC2E4FC0393134097546D37C12B4A40
493,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000092109B7E3F9313409FFAACD7992B4A40
494,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000092109B7E3F9313409FFAACD7992B4A40
495,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C2A6295D5561134085AAE2D759304A40
496,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000C2A6295D5561134085AAE2D759304A40
497,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000B6B1231F056113402B95A6F7432F4A40
498,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000018B14F00C5901340365085E4092C4A40
499,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000021FD9BBC6D8B13404B3B35971B2C4A40
500,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E3EF28DF7DC71340408C6BD7DF2E4A40
501,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000061342BDB87BC1340EDE181B7F62E4A40
502,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000A4E6069ED6D813402D0EC237A82F4A40
503,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E610000046B6F3FDD4D81340457EA257A82F4A40
504,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000DA70581AF8C11340019E59B7E62E4A40
505,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E2372ADC97A813402E7590D783314A40
506,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000E2372ADC97A813402E7590D783314A40
507,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000AF8A81BFA9611340FE94CF9783314A40
508,gemeente_amsterdam,"Kentekencamera, milieuzone",Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000852C66DF70CA13407F51DDB7B52E4A40
509,gemeente_amsterdam,Trigger-camera,Gemeente Amsterdam,onbekend,onbekend,0101000020E61000006D9626005AAE1340CE099057D62F4A40
510,gemeente_amsterdam,Trigger-camera,Gemeente Amsterdam,onbekend,onbekend,0101000020E6100000D606825BD2AC13405422E417B92F4A40
511,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000FB3FB00FB9F91140B78B4B7509F24940
512,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000049E5A992B9011240DC15165E67F34940
513,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000050BEDB4768F31140FE698F32BDF14940
514,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000085A7FE17C7AC11400F90FF15C4F24940
515,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007B4CC504BAF31140D1992A0F71F14940
516,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000075FD887114EE1140DB0C53A940F74940
517,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000083A47906BE201240EF8D4BF8B5F04940
518,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000489A79CC99C71140FB823FA7DAF34940
519,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000087530EEA22512406339D120DFF34940
520,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000D1108B2BCFF311403F42CBD1E9F54940
521,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007CB5412491B91140087FAD1BF0F44940
522,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006B4C89F089E2114090D1CE1D22F64940
523,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000DE900BF257CF1140DC80E93272F74940
524,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000008C004E43B9EB11401A520F09C0F54940
525,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000008220C7CD2F2A104012280493B5FD4940
526,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000DFFC0E0CC9DC1140A73F072338F64940
527,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F98C1F534BD71140F621DDBAA8F84940
528,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000FFFB330E33091240CEAABDEA37F24940
529,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004223A300141810400842955EF7F64940
530,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000009FDEE9C4B6D71140DF39D7CF87F94940
531,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006F4B1F7E09FD11402853B0C9E3F44940
532,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000098077A2FD00712406D26BD1CE2F14940
533,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004D01ED70AE0912407BCC67345DF24940
534,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E1D9F9052DFD11404D4C20798CF24940
535,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E6F970F129F41140CCE745DEDFF14940
536,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000008341737595101040FCB1ACC52AF94940
537,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000212C26734A461240D0468DE170F14940
538,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000CAAE651E7A12124016519CD9D0F24940
539,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E3C375A846EF11400C2625C856F14940
540,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006E74ECBA8EDA1140D470639DA9F84940
541,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000882E252913EC114008F539C9A8F54940
542,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F2A77EF0CADA114073177951C4F44940
543,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000005654002A5B741140762B17427BEF4940
544,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000008915301DC33A12405629F957EDF94940
545,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000BD918BDC6AF41140F148208FC3F54940
546,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000002B8EEACD8CDF1140B2110C7BC7F54940
547,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000000A4A01ED30812406A3FB0E11DF24940
548,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004F6FEFAD54FE11408AEC847D07F24940
549,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000003BB8E27F78F11140498B9F2081F34940
550,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000B6CD7181E4C711409960A48F5FF54940
551,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000001AEF780628DD11402CD9F1C310F54940
552,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000005781387F70DE11402971977BB9FB4940
553,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E9FD71FE1CFF11400802A849E0F14940
554,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000062180C50EFF91140960877B0DDF14940
555,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000001EDC772B33E811400FA0CB62DBEF4940
556,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000000E2AAB7A21FC1140380D2BFD0EF34940
557,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000FD2DCBBEA5BF1140A274A6BD9EEF4940
558,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004E7509B05116124011E15B674DF04940
559,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E2EC463E45BF114039195A244DF54940
560,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000005C2428EDDC17104017CC92C5E8F64940
561,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C1AB7DE7F30D1140313878E4B4EF4940
562,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E99378A260D81040EF95F4FA6CF34940
563,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000036A7D63FD7041240B9FCB0C430F34940
564,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E78B445E99E51140B27EBD04F6F54940
565,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000D6907AD96D4A10408C3003591DF94940
566,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000025F6CBA07ADC11401231ECCBD1F54940
567,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000715614F845DC114067191D37BCF54940
568,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000DCBA65F521BC1140D63CA74C0BF54940
569,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000FA91C98073D71140610A55F5A8F84940
570,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C7C48AFA31491040370C5BE051F94940
571,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007AED2FB2E6E01140211DA52694F64940
572,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000EC7F86C1CB0A1240F9EF5DC8BCF24940
573,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000404BF30099731040C0A154F631F84940
574,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000039A8822DB50D11409402F10FBCEF4940
575,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000047451FBE91E911403C3C18D122F64940
576,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004E8F550D5DEC1140DA6FD9F0C2F54940
577,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E385B1D88AF5114088FFED8AD3F64940
578,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000DA3278EA6449104056E49A4514F94940
579,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000001CB2D57FA7DD11403B955B88C4F54940
580,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A42B702442FD1140874EADC0E9F44940
581,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000089FC80F817F81140D5881813C3F14940
582,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004EC4409123D6114043C5B50E79F54940
583,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F852551171D611409ED244DCD3F04940
584,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000D5F0A7B063E211401C7E9A5F37F24940
585,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000828534E009FC114001992CAA5EF24940
586,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000DDE6D4267FEC1140462A1EC853F74940
587,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000001E59927316E41140245C16E600F24940
588,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006F09181817F01140752C730E68F74940
589,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000084C41728D7771140EC58FB1125EE4940
590,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006B43CE90ACE811400BFD8B322EF64940
591,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000753532C1ABD7114030AA112630F84940
592,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007DDBC5BA58E41140855AAEB40FF24940
593,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000087C06EDDCFDE11400A5C7D6DA8F64940
594,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000057258E966CE811405719162552F64940
595,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000336B52F721131240B41475F147F04940
596,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A76633B1EC1E1140FBC2650C33EF4940
597,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A3701E1721C41140C68BEDFBFCF64940
598,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F7675A9989F01140312355B0CDF44940
599,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000089233EE8FDF21140A95BC6A4DDF14940
600,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000005B2B7E65E0E41140EF3A4AA726F64940
601,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004155DC19B7E811401C60E70FECEF4940
602,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000095A050E274DE11408D7716827BF24940
603,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F2A377C733E01140FDB679328BF64940
604,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A86F9EEE50EA1140C00B1CA82BF64940
605,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000073FD75C15F231240976622AF1DF94940
606,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000BA018446A1D711403CB7BBFFEEF34940
607,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007F9F45DCAEFB114024C438B0ADF24940
608,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000005A8F802461D1040C576258274F84940
609,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000431141D8B20F1140788B041183EF4940
610,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006D21E8AC20D51140952AA9575EFA4940
611,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F7E1895BC1DE1140620022A935F64940
612,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006DFD7BA65BAD1140D77D7CAA2CF64940
613,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C5E727C0AE0A124058975342E5F24940
614,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000026074BEAECFC11407A4B80A9A7F24940
615,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000057377CBA6A121140FB7AF8D64CEF4940
616,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000FE4BC4B636F41140A8735EF3C7F54940
617,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000AA9B8202EF011240B6F31DA4E4F24940
618,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A0EA564A53E11140F0BD9C512DF64940
619,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006C08E45C59DB1140C9DD17A736F54940
620,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000498BE05610EA1140BE91349114F64940
621,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000005EAEDCF616E611407D9F6A8670F54940
622,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A9E7C7B4DCF11140105193CE60F34940
623,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000BC34E4FF62191040C550A8EC4DF94940
624,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000082AF69FA3E11124017591A8967F04940
625,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000632477E11BFA11401FCFCE1F9DF24940
626,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000004CF65BF5C0DC1140A29436B880F04940
627,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000729D19008CED114027372719A9F74940
628,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000686BAF4D86BF114032D06DFB19F64940
629,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000001B9DDB32B0A12401A19B6FE94F24940
630,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000009F8BA828ECFB1140F9587E0040F74940
631,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000058CEABE9ECE811400E9DBBC20FF64940
632,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A261D732A0DD11400853CC0A52F24940
633,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C1A6676814EF1140C8E7F62C19F64940
634,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006D1D54D0C7DC1140290879B411F54940
635,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000FEF2123140131040E66661DCD2F94940
636,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000016EFDCA232AC114081388B3191F24940
637,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000008883C12A5E411404BDCCA743CF64940
638,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000875923D11DE41140C5720EEA57F64940
639,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000FFC6C40EDF461240AB3E75B845F14940
640,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000000D50EF854B4A10404FF210B80DF94940
641,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000009567EE76BBD1114020DD9F0788F24940
642,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000005F84465A8D0D1240EBD41FCD78F24940
643,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000073EC076AA0321240E684850886F14940
644,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000D6661324F0F11140089AF91672F84940
645,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000006CB296D279C01140E02AE4EC80F04940
646,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000002E28A9F948091240EB2A44693EF24940
647,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000001E74D9AD8BEC11407EBE1996C3F54940
648,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007FC3EC2454F111406D3FE01B06F24940
649,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000DA9662B5B0181240442042CD4DF04940
650,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F2EB8E49CD461240C5D85BCB28F14940
651,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000002EB65BB82F611409029F57D20F24940
652,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000002D707B13DB1A1240468838C943F04940
653,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C03AE07F11E511408B422E6D56F54940
654,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000003913219A3F71140E812504278F14940
655,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000008A282BC67EAA1140847167A3DDF24940
656,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000E08C67B3F7F31140C823233625F24940
657,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000055FFCEFD32DB11405FEADFA1FDF44940
658,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000009CEDC9023D971040E4499296D9FB4940
659,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000009B6F45B92EFF1140A824298FD3F24940
660,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000BA5771AB750A1240214ED0C168F24940
661,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000009BB182921CDB11409D9AEF93A0F84940
662,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C26AB1394A3212407ECFD563A4F14940
663,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000073978A4CABF411400500738863F14940
664,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C37B708B4ED811407E7F6B6789F94940
665,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000D50E9F64A4BB1140F2CD252168F04940
666,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000001343CDE1AED11408E24548BE6F54940
667,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000012F2D493FEA11409137A1D19CF64940
668,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C9E5AF9F010A12407172B5DE7FF24940
669,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000095063ABB5E0F1140C1134E6284EF4940
670,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000003A2D97F6C3E71140529AC1DB06F64940
671,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000002F723B7320551140D6D559D9CAEF4940
672,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000A3B2870AC3E01140F4D3184335F64940
673,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E610000032C0B8B66B541140982AE56BC8EF4940
674,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000008D61CFBEB4141240535AE1B86AF04940
675,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000F4DECAEDA4D411400A5D121877F44940
676,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007D084F347AF71140A845C29E6CF54940
677,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C9B8EAE398DA1140554193A09FF54940
678,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E61000007DCCF6B1E220124004A330C8C6F54940
679,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000C7CC29FE5CD511405339DB9343F44940
680,bgt,Onbekend,Gemeente Rotterdam,onbekend,onbekend,0101000020E6100000565FA27828DB11404A988BA0AFF84940
